ASA [m^2/cm^3],NASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,CO2_uptake_16bar_mol_kg
2023.05,0.0,11863.1,8.56536,13.77076,13.77076,0.899766,0.69916,0.0,0.0,0.777047,2023.05,2603.51047,0.69916,0.899766,18.5257149
1144.51,0.0,1141.3,5.23582,5.49315,5.46639,0.319935,0.38204,0.0,0.0,1.19412,1144.51,958.4547617,0.38204,0.319935,7.587878078
1682.71,0.0,2632.07,4.27883,6.09971,6.09943,0.517713,0.49038,0.0,0.0,0.947205,1682.71,1776.500335,0.49038,0.517713,10.9753217
1283.61,0.0,3737.07,8.02852,8.8151,8.80673,0.286592,0.4227,0.0,0.0,1.47492,1283.61,870.29127,0.4227,0.286592,6.811534509
372.474,0.0,1751.85,3.84535,5.22916,5.22916,0.0810661,0.1602,0.0,0.0,1.97617,372.474,188.4827722,0.1602,0.0810661,2.778177021
1841.23,0.0,3275.75,4.74893,6.63021,6.28969,0.511192,0.58486,0.0,0.0,1.14411,1841.23,1609.312042,0.58486,0.511192,7.9704087
0.0,121.815,892.308,2.46053,4.29126,4.27728,0.0,0.0,0.14542,0.20664,1.42099,121.815,85.72544494,0.20664,0.14542,3.024239819
2008.31,0.0,11649.8,9.53484,14.07417,14.07417,1.12368,0.73134,0.0,0.0,0.650845,2008.31,3085.696287,0.73134,1.12368,18.40534854
2166.54,0.0,2512.5,8.78986,11.62501,11.62501,1.27335,0.70816,0.0,0.0,0.556141,2166.54,3895.666746,0.70816,1.27335,20.66618881
0.0,129.947,9399.63,2.71979,4.27929,4.27929,0.0,0.0,0.0356213,0.05314,1.4918,129.947,87.10752112,0.05314,0.0356213,3.517108574
0.0,139.839,1706.34,3.03864,4.04119,4.01112,0.0,0.0,0.0694147,0.14928,2.15055,139.839,65.02476111,0.14928,0.0694147,2.55075962
2086.18,0.0,4535.97,5.60978,9.23636,9.22899,0.822559,0.63616,0.0,0.0,0.773392,2086.18,2697.441918,0.63616,0.822559,18.30006108
0.0,714.466,3832.14,3.42545,5.89078,5.84551,0.0,0.0,0.243858,0.27702,1.13599,714.466,628.9368744,0.27702,0.243858,5.994929034
0.0,65.6502,3144.16,2.61526,3.98514,3.98514,0.0,0.0,0.0484472,0.1159,2.3923,65.6502,27.44229403,0.1159,0.0484472,2.07887143
2036.0,0.0,9707.27,5.72761,7.18513,7.17339,0.594067,0.53312,0.0,0.0,0.897407,2036.0,2268.758768,0.53312,0.594067,11.12690772
1973.44,0.0,11552.7,7.4934,12.53415,12.53415,1.02106,0.65042,0.0,0.0,0.637007,1973.44,3097.987934,0.65042,1.02106,19.12668094
0.0,106.292,1392.33,3.46185,4.23185,4.23185,0.0,0.0,0.0591819,0.09468,1.59981,106.292,66.4403898,0.09468,0.0591819,2.418795861
0.0,1.21208,2706.73,2.56225,3.81176,3.79393,0.0,0.0,0.0,0.0,1.43522,1.21208,0.844525578,0.0,0.0,3.45401727
0.0,286.863,2449.96,2.55902,4.62233,4.62233,0.0,0.0,0.158587,0.22876,1.44249,286.863,198.8665433,0.22876,0.158587,3.684618598
1956.66,0.0,3792.38,10.04301,13.32178,13.32178,2.67541,0.83832,0.0,0.0,0.313342,1956.66,6244.486855,0.83832,2.67541,18.9581192
1627.22,1.32568,3604.05,8.07125,9.85225,9.85225,0.481659,0.51346,0.0,0.0,1.06602,1628.54568,1527.687736,0.51346,0.481659,8.700757272
1500.41,0.0,998.57,4.1915,5.76423,5.74643,0.456541,0.50146,0.0,0.0,1.09839,1500.41,1366.008431,0.50146,0.456541,9.085391195
1323.62,0.0,3726.85,4.00763,8.23055,6.53114,0.535735,0.42398,0.0,0.0,0.791399,1323.62,1672.506536,0.42398,0.535735,12.97642762
0.0,351.502,3415.16,3.39108,4.34036,4.33565,0.0,0.0,0.11485,0.1562,1.36004,351.502,258.4497515,0.1562,0.11485,3.75598891
0.0,163.443,1589.37,3.14601,4.43266,4.43262,0.0,0.0,0.0789214,0.16358,2.07269,163.443,78.85549696,0.16358,0.0789214,3.475407517
1323.46,0.0,7746.69,4.83767,7.03999,7.03999,0.354373,0.42262,0.0,0.0,1.19258,1323.46,1109.745258,0.42262,0.354373,7.408944906
0.0,352.689,2354.58,2.76984,4.82248,4.36575,0.0,0.0,0.164429,0.20818,1.26608,352.689,278.567705,0.20818,0.164429,4.886348536
1293.98,0.0,2508.17,4.4404,5.34624,5.30939,0.317761,0.40756,0.0,0.0,1.2826,1293.98,1008.872603,0.40756,0.317761,7.760315823
1158.29,0.0,3259.09,4.08127,5.13294,4.81094,0.271537,0.38476,0.0,0.0,1.41697,1158.29,817.441442,0.38476,0.271537,7.065599398
934.922,0.0,16393.5,4.59542,6.74859,6.74676,0.253382,0.26654,0.0,0.0,1.05193,934.922,888.768264,0.26654,0.253382,6.275472485
1733.74,0.0,1743.63,3.97439,5.66406,5.65405,0.429115,0.52232,0.0,0.0,1.2172,1733.74,1424.367401,0.52232,0.429115,9.510008493
0.0,258.874,2022.8,3.45438,5.87742,5.87742,0.0,0.0,0.0854271,0.11624,1.36069,258.874,190.2520045,0.11624,0.0854271,1.51616927
1014.2,0.0,8389.21,5.08535,6.57261,6.54322,0.270654,0.32254,0.0,0.0,1.19171,1014.2,851.045976,0.32254,0.270654,7.260947065
0.0,184.333,1816.89,2.74064,4.74618,4.72708,0.0,0.0,0.0862758,0.15478,1.79401,184.333,102.7491486,0.15478,0.0862758,3.426018342
0.0,519.521,2431.2,3.52763,4.77803,4.74718,0.0,0.0,0.263474,0.26852,1.01915,519.521,509.759113,0.26852,0.263474,7.478595659
1572.59,0.0,42882.0,10.83562,19.71714,18.00148,1.15354,0.69196,0.0,0.0,0.59986,1572.59,2621.595039,0.69196,1.15354,17.91918035
0.0,985.496,609.404,3.52276,5.84999,5.84999,0.0,0.0,0.554284,0.50186,0.90542,985.496,1088.440724,0.50186,0.554284,4.558357829
0.0,1192.15,21539.8,3.46125,10.00436,8.0956,0.0,0.0,0.367516,0.369,1.00404,1192.15,1187.353094,0.369,0.367516,10.29765781
363.612,38.9347,4337.46,4.77221,6.22751,6.22685,0.0792976,0.11242,0.0181421,0.02572,1.4177,402.5467,283.9435,0.13814,0.0974397,2.491104008
707.928,0.0,2225.4,5.01285,7.16272,7.16272,0.127817,0.24702,0.0,0.0,1.93261,707.928,366.3067044,0.24702,0.127817,2.723085746
0.0,213.088,1692.33,3.56279,4.2412,4.22796,0.0,0.0,0.218423,0.25334,1.15986,213.088,183.7187247,0.25334,0.218423,10.36220459
0.0,371.431,3258.45,3.4738,5.02071,5.02071,0.0,0.0,0.0678869,0.17468,2.5731,371.431,144.3515604,0.17468,0.0678869,2.584254815
2362.51,0.0,514.622,5.66568,7.00061,7.00061,0.671763,0.6956,0.0,0.0,1.03548,2362.51,2281.560243,0.6956,0.671763,7.585250223
1882.32,0.0,5180.74,8.23046,13.93661,13.93516,0.993848,0.70132,0.0,0.0,0.705662,1882.32,2667.45269,0.70132,0.993848,18.66468924
0.0,30.7243,1473.69,3.66059,4.12479,4.10123,0.0,0.0,0.0233986,0.03814,1.63001,30.7243,18.84914816,0.03814,0.0233986,0.640781083
1584.48,0.0,1060.56,4.62985,5.27906,5.27848,0.444076,0.46596,0.0,0.0,1.04928,1584.48,1510.064044,0.46596,0.444076,10.09924663
1460.51,0.0,4593.15,4.61596,6.71751,6.71751,0.357827,0.4135,0.0,0.0,1.15559,1460.51,1263.865212,0.4135,0.357827,7.770461163
1031.04,0.0,3906.03,4.16214,6.30027,6.2999,0.255377,0.33754,0.0,0.0,1.32173,1031.04,780.0685465,0.33754,0.255377,5.751058429
2365.23,0.0,6100.9,7.81227,9.41699,9.38336,0.964693,0.68174,0.0,0.0,0.706691,2365.23,3346.908338,0.68174,0.964693,18.40998355
0.0,69.1187,1231.57,2.82776,4.14523,4.14337,0.0,0.0,0.0656774,0.12768,1.94405,69.1187,35.55397238,0.12768,0.0656774,4.200919466
1949.06,0.0,21155.3,6.42425,20.18169,20.08436,1.44567,0.74334,0.0,0.0,0.514184,1949.06,3790.588583,0.74334,1.44567,24.32605284
2361.65,0.0,2048.04,5.6407,6.97897,6.97897,0.662608,0.68962,0.0,0.0,1.04077,2361.65,2269.137273,0.68962,0.662608,7.677760154
2207.06,0.0,8761.56,6.83408,14.28068,11.22906,0.994091,0.7393,0.0,0.0,0.743695,2207.06,2967.69509,0.7393,0.994091,20.90630894
2059.47,0.0,1839.71,6.2746,6.87554,6.85501,0.611562,0.61872,0.0,0.0,1.0117,2059.47,2035.652862,0.61872,0.611562,12.57014269
1262.55,0.0,27157.2,5.76203,12.25139,12.25139,0.336244,0.36326,0.0,0.0,1.08035,1262.55,1168.649049,0.36326,0.336244,7.186132388
1451.41,0.0,3359.43,6.37424,7.90536,7.89587,0.522804,0.46402,0.0,0.0,0.88756,1451.41,1635.280995,0.46402,0.522804,12.21959675
2186.86,0.0,4309.39,7.91583,15.0742,15.05124,1.30324,0.77326,0.0,0.0,0.593338,2186.86,3685.690113,0.77326,1.30324,22.14980056
1041.62,0.0,12130.8,4.1969,5.64744,5.58219,0.31183,0.33854,0.0,0.0,1.08566,1041.62,959.4348138,0.33854,0.31183,7.796587345
1372.61,0.0,4028.57,6.92833,8.56724,8.56724,0.336334,0.4294,0.0,0.0,1.27671,1372.61,1075.114944,0.4294,0.336334,6.970537537
0.0,122.93,813.627,2.55369,4.07301,4.07301,0.0,0.0,0.104467,0.17876,1.71115,122.93,71.84057505,0.17876,0.104467,3.653129367
0.0,1.97782,1679.72,2.46791,3.85413,3.84591,0.0,0.0,0.0,0.0,1.88268,1.97782,1.050534345,0.0,0.0,0.528565413
1394.5,0.0,24151.9,4.17928,9.03723,9.03723,0.342543,0.43058,0.0,0.0,1.25701,1394.5,1109.378605,0.43058,0.342543,7.127267102
2044.97,0.0,3114.51,5.12734,6.24349,6.13649,0.607946,0.557,0.0,0.0,0.9162,2044.97,2232.012661,0.557,0.607946,10.76303513
785.791,0.0,1501.81,4.21189,5.10436,5.06572,0.25175,0.29964,0.0,0.0,1.19023,785.791,660.2009696,0.29964,0.25175,6.255675141
0.0,946.351,1863.12,2.66911,6.84733,6.84733,0.0,0.0,0.325126,0.33846,1.04101,946.351,909.0700378,0.33846,0.325126,7.38944082
0.0,1060.77,2246.78,3.53433,5.69658,5.69658,0.0,0.0,0.424323,0.41998,0.989764,1060.77,1071.740334,0.41998,0.424323,9.630845677
1541.81,0.0,993.281,4.16855,5.89002,5.8002,0.428124,0.52552,0.0,0.0,1.2275,1541.81,1256.057026,0.52552,0.428124,5.328121199
2375.98,0.0,1981.94,5.08477,6.50092,6.48929,0.62668,0.67398,0.0,0.0,1.07548,2375.98,2209.227508,0.67398,0.62668,9.06351057
1056.02,0.0,3651.53,4.91174,6.50945,6.50945,0.277307,0.36834,0.0,0.0,1.32827,1056.02,795.0341422,0.36834,0.277307,6.809050426
1707.69,0.0,5706.62,5.28654,6.4229,6.4229,0.561997,0.52208,0.0,0.0,0.928973,1707.69,1838.255794,0.52208,0.561997,9.954603208
0.0,112.963,2018.5,2.67666,4.82822,4.82021,0.0,0.0,0.0438878,0.05688,1.29603,112.963,87.16079103,0.05688,0.0438878,2.701332917
1683.38,0.0,927.332,4.14354,5.32617,5.3111,0.510473,0.56154,0.0,0.0,1.10004,1683.38,1530.289808,0.56154,0.510473,11.34475
982.842,62.2923,8419.94,4.28752,6.1404,6.13565,0.123754,0.30104,0.0122257,0.02974,2.43257,1045.1343,429.6420247,0.33078,0.1359797,2.044675357
1869.95,0.0,4793.24,5.53782,8.87752,8.86061,0.683328,0.5421,0.0,0.0,0.793323,1869.95,2357.110534,0.5421,0.683328,13.71320555
1955.9,0.0,20481.4,8.24294,15.30437,15.28394,1.356,0.74914,0.0,0.0,0.552463,1955.9,3540.327588,0.74914,1.356,25.04546286
0.0,491.142,6358.52,2.90122,5.68087,5.68052,0.0,0.0,0.135378,0.19604,1.44809,491.142,339.1653834,0.19604,0.135378,5.571060137
0.0,75.3489,1463.38,2.88489,4.01562,3.90861,0.0,0.0,0.0601458,0.10814,1.79796,75.3489,41.90799573,0.10814,0.0601458,3.91727822
0.0,53.8817,1592.22,2.54213,4.11487,4.11487,0.0,0.0,0.0612797,0.08436,1.37664,53.8817,39.14000755,0.08436,0.0612797,4.256204298
1929.77,0.0,24444.1,9.0463,14.03402,14.02308,0.866904,0.66052,0.0,0.0,0.76193,1929.77,2532.739228,0.66052,0.866904,16.45950797
1708.23,0.0,6712.2,4.653,7.45404,7.45404,0.517943,0.46776,0.0,0.0,0.903111,1708.23,1891.495065,0.46776,0.517943,10.74879947
0.0,24.5158,1763.31,3.07895,4.00604,4.00604,0.0,0.0,0.0168423,0.03584,2.12797,24.5158,11.52074512,0.03584,0.0168423,1.457626767
1799.73,0.0,8620.01,7.60887,12.68207,12.68207,0.900011,0.64016,0.0,0.0,0.711281,1799.73,2530.265816,0.64016,0.900011,16.67125631
1818.18,0.0,3669.84,4.53148,6.09414,6.04647,0.474061,0.58158,0.0,0.0,1.2268,1818.18,1482.050864,0.58158,0.474061,5.850208246
0.0,163.178,1369.12,3.2467,4.2592,4.2592,0.0,0.0,0.124544,0.1568,1.25899,163.178,129.6102431,0.1568,0.124544,3.868851073
1838.58,0.0,26077.6,12.48764,15.20269,14.68508,1.44136,0.71924,0.0,0.0,0.499,1838.58,3684.529058,0.71924,1.44136,20.74226737
966.848,0.0,1053.88,4.76623,5.68037,5.68037,0.131469,0.33024,0.0,0.0,2.51192,966.848,384.9039778,0.33024,0.131469,3.131863667
0.0,298.339,2839.32,3.26851,4.35688,4.35534,0.0,0.0,0.20157,0.24714,1.22608,298.339,243.3275153,0.24714,0.20157,7.047644027
1734.9,0.0,45807.9,10.27637,26.33515,16.3709,2.4916,0.84034,0.0,0.0,0.33727,1734.9,5143.949951,0.84034,2.4916,25.2299521
0.0,167.494,2099.09,2.64971,4.12583,4.06091,0.0,0.0,0.0995214,0.202,2.02971,167.494,82.52114834,0.202,0.0995214,4.491259441
1441.96,0.0,4052.16,11.05538,11.52097,11.51936,0.51705,0.58312,0.0,0.0,1.12778,1441.96,1278.582702,0.58312,0.51705,12.11898634
2180.56,0.0,1314.98,4.77946,6.69684,6.69684,0.526698,0.57072,0.0,0.0,1.08358,2180.56,2012.366415,0.57072,0.526698,11.41885388
0.0,67.8595,1545.47,2.74492,4.3307,4.3307,0.0,0.0,0.0463706,0.06928,1.49405,67.8595,45.419832,0.06928,0.0463706,2.095990412
1987.35,0.0,11480.0,6.72913,9.10665,9.10665,0.91363,0.57522,0.0,0.0,0.629598,1987.35,3156.537981,0.57522,0.91363,18.3455616
1711.02,0.0,4104.05,5.1775,8.67531,8.67474,0.544926,0.51094,0.0,0.0,0.937633,1711.02,1824.829118,0.51094,0.544926,12.76865825
0.0,539.138,3188.24,3.56133,4.6964,4.68951,0.0,0.0,0.167785,0.32182,1.91805,539.138,281.0865202,0.32182,0.167785,4.06273997
0.0,153.61,1326.69,2.41665,4.1335,4.1335,0.0,0.0,0.182579,0.2185,1.19674,153.61,128.3570366,0.2185,0.182579,6.248402166
0.0,170.031,2016.47,3.50423,4.3699,4.34774,0.0,0.0,0.129714,0.15976,1.23163,170.031,138.0536362,0.15976,0.129714,3.620328079
0.0,1130.2,5272.53,3.62321,5.8975,5.8791,0.0,0.0,0.293303,0.36938,1.25938,1130.2,897.4257174,0.36938,0.293303,7.223980425
0.0,796.817,1358.8,3.63748,5.07744,5.07744,0.0,0.0,0.227826,0.30898,1.35621,796.817,587.5321668,0.30898,0.227826,6.395600642
0.0,218.955,2205.21,3.05463,4.24107,4.22099,0.0,0.0,0.0875578,0.15008,1.71407,218.955,127.7398239,0.15008,0.0875578,4.45419272
2889.07,0.0,4778.49,5.6043,6.97544,6.97154,0.890384,0.71666,0.0,0.0,0.804889,2889.07,3589.401768,0.71666,0.890384,17.36596987
0.0,32.9414,3984.08,2.77473,4.3933,4.07307,0.0,0.0,0.0114158,0.02734,2.39493,32.9414,13.75464001,0.02734,0.0114158,0.572502017
471.725,0.0,944.297,4.2377,5.46375,5.46375,0.112424,0.19882,0.0,0.0,1.76848,471.725,266.7403646,0.19882,0.112424,4.611060509
0.0,936.198,3039.05,3.71971,6.29773,6.29293,0.0,0.0,0.296276,0.32494,1.09675,936.198,853.6111238,0.32494,0.296276,6.83559103
2146.72,0.0,8041.59,4.51844,6.57194,6.57194,0.555243,0.53876,0.0,0.0,0.970314,2146.72,2212.397224,0.53876,0.555243,11.84318887
2245.45,0.0722977,4405.71,5.14608,7.19275,7.16517,0.759053,0.61908,0.0,0.0,0.815595,2245.522298,2753.232055,0.61908,0.759053,16.79450335
369.378,37.9451,2956.96,4.81445,4.93354,4.92328,0.105511,0.1506,0.0272115,0.03884,1.42734,407.3231,285.3721608,0.18944,0.1327225,2.770522325
775.918,15.3317,3709.21,4.94333,6.18436,5.98081,0.190274,0.25032,0.0163579,0.02152,1.31558,791.2497,601.4455221,0.27184,0.2066319,6.118048955
0.0,2.45527,623.565,3.0537,3.76101,3.76101,0.0,0.0,0.0,0.0,1.78918,2.45527,1.372287864,0.0,0.0,2.407731308
1868.04,0.0,6216.8,7.85329,8.53899,8.41522,0.861905,0.6448,0.0,0.0,0.74811,1868.04,2497.012471,0.6448,0.861905,17.46966688
1420.86,0.0,2759.63,7.02354,7.18852,7.18852,0.425242,0.47298,0.0,0.0,1.11226,1420.86,1277.453113,0.47298,0.425242,9.668609734
2386.48,0.0,2055.16,5.65739,6.98873,6.98873,0.663042,0.68768,0.0,0.0,1.03716,2386.48,2300.975741,0.68768,0.663042,7.662327285
1645.89,327.592,12468.6,5.42977,9.60382,9.56238,0.755595,0.50564,0.16097,0.10772,0.669195,1973.482,2949.03877,0.61336,0.916565,18.18004161
547.5,0.0,1709.54,3.78699,4.94738,4.94738,0.159083,0.2705,0.0,0.0,1.70037,547.5,321.9887436,0.2705,0.159083,2.508030311
681.141,0.0,1813.75,4.01813,5.12784,5.11026,0.183448,0.29218,0.0,0.0,1.59271,681.141,427.6616584,0.29218,0.183448,2.829680448
931.292,0.0,1567.32,6.5808,7.30425,7.30425,0.248835,0.31506,0.0,0.0,1.26614,931.292,735.5363546,0.31506,0.248835,4.366079391
0.0,707.042,4315.92,3.52628,5.1988,5.1988,0.0,0.0,0.218235,0.29348,1.34479,707.042,525.7638739,0.29348,0.218235,5.691937864
1858.85,0.0,12982.8,4.61754,13.61739,13.61739,0.623035,0.5939,0.0,0.0,0.953237,1858.85,1950.039707,0.5939,0.623035,12.4757646
425.432,16.9419,11687.9,5.71241,6.1695,6.1695,0.0731678,0.11074,0.00323751,0.0049,1.51351,442.3739,292.2834339,0.11564,0.07640531,4.683997246
0.0,10.4834,5939.98,2.78217,4.00255,3.89811,0.0,0.0,0.00729991,0.01062,1.45481,10.4834,7.206026904,0.01062,0.00729991,0.484039475
0.0,16.7932,6185.13,2.99779,3.96759,3.82887,0.0,0.0,0.0140096,0.01752,1.25057,16.7932,13.42843663,0.01752,0.0140096,3.961165328
0.0,581.654,1684.66,3.54621,6.12211,6.12014,0.0,0.0,0.131092,0.20946,1.59781,581.654,364.0320188,0.20946,0.131092,3.988484916
323.608,0.0,1442.38,5.01707,5.25063,5.2326,0.0825576,0.12054,0.0,0.0,1.46007,323.608,221.6386886,0.12054,0.0825576,0.935897892
0.0,318.39,7178.36,2.42111,5.18205,4.57665,0.0,0.0,0.152311,0.19004,1.24771,318.39,255.1794888,0.19004,0.152311,3.304703691
0.0,198.02,1477.12,3.49014,4.1653,4.1653,0.0,0.0,0.176111,0.22086,1.2541,198.02,157.8980943,0.22086,0.176111,4.948857513
1800.11,0.0,1086.35,4.07145,4.95936,4.95936,0.488748,0.51944,0.0,0.0,1.0628,1800.11,1693.742943,0.51944,0.488748,10.23852247
0.0,296.399,4164.61,2.62761,5.21305,4.51323,0.0,0.0,0.125878,0.14046,1.11585,296.399,265.6262042,0.14046,0.125878,4.240941255
1895.97,0.0,11546.5,4.46993,11.37507,11.33236,0.745662,0.61146,0.0,0.0,0.820023,1895.97,2312.093685,0.61146,0.745662,15.84545512
0.0,651.609,3300.44,3.4268,5.06119,5.06119,0.0,0.0,0.259745,0.26816,1.0324,651.609,631.1594343,0.26816,0.259745,9.252363334
1079.61,0.0,2735.5,7.30447,7.61675,7.61675,0.314615,0.39168,0.0,0.0,1.24495,1079.61,867.1914535,0.39168,0.314615,7.78458523
783.999,100.893,39944.5,3.80884,4.82674,4.82333,0.0876641,0.18808,0.0113728,0.0244,2.14546,884.892,412.4486124,0.21248,0.0990369,4.151898166
900.959,0.0,2631.61,4.14635,5.4452,5.44512,0.295714,0.34394,0.0,0.0,1.16308,900.959,774.6320116,0.34394,0.295714,6.967566013
614.882,74.0217,3126.34,4.42661,5.40585,5.40585,0.19049,0.20528,0.0573659,0.06182,1.07764,688.9037,639.2707212,0.2671,0.2478559,6.296147207
1965.28,0.0,7791.72,4.23716,8.96058,8.87271,0.541679,0.6051,0.0,0.0,1.11708,1965.28,1759.301035,0.6051,0.541679,12.33411886
1055.25,10.3077,2064.63,6.40337,7.90027,7.90027,0.309761,0.34284,0.0,0.0,1.10679,1065.5577,962.7460494,0.34284,0.309761,9.399036735
0.0,400.944,4836.25,3.57209,6.67296,6.58264,0.0,0.0,0.110417,0.15868,1.4371,400.944,278.9951987,0.15868,0.110417,2.692674588
0.0,579.392,2039.98,3.68761,5.52004,5.13882,0.0,0.0,0.201642,0.27308,1.35428,579.392,427.8229022,0.27308,0.201642,5.243580816
641.969,0.0,2604.67,4.04151,4.71348,4.71184,0.204052,0.24862,0.0,0.0,1.21841,641.969,526.8907839,0.24862,0.204052,4.278372431
0.0,657.497,3424.31,3.64341,5.18793,5.18793,0.0,0.0,0.197705,0.26118,1.32106,657.497,497.7041164,0.26118,0.197705,8.906985148
1004.66,0.0,864.678,4.27265,5.73732,5.65548,0.224336,0.35206,0.0,0.0,1.56934,1004.66,640.1799483,0.35206,0.224336,4.770393324
0.0,787.531,1712.78,3.46915,5.70413,5.53584,0.0,0.0,0.207081,0.2733,1.31977,787.531,596.7183676,0.2733,0.207081,6.040776175
0.0,552.732,1305.39,3.21211,5.57953,5.34183,0.0,0.0,0.145192,0.27658,1.90493,552.732,290.1586935,0.27658,0.145192,3.800517148
1743.55,0.0,7612.62,6.20805,7.4772,7.46072,0.669823,0.5252,0.0,0.0,0.784087,1743.55,2223.669057,0.5252,0.669823,15.04100705
2057.34,0.0,7866.86,11.45272,14.32515,14.32515,1.71538,0.79314,0.0,0.0,0.462369,2057.34,4449.563011,0.79314,1.71538,26.02958232
787.742,0.0,750.209,4.42786,5.09593,5.07986,0.199494,0.28842,0.0,0.0,1.44576,787.742,544.8636012,0.28842,0.199494,5.791989243
0.0,822.961,3393.26,3.17631,4.97155,4.94784,0.0,0.0,0.291285,0.30142,1.03479,822.961,795.2927647,0.30142,0.291285,7.333005588
1450.0,0.0,1454.36,6.86607,7.32559,7.31942,0.506991,0.48186,0.0,0.0,0.950432,1450.0,1525.622033,0.48186,0.506991,12.09799101
515.706,0.0,2515.86,3.80909,4.65609,4.65088,0.118718,0.23154,0.0,0.0,1.95034,515.706,264.4185116,0.23154,0.118718,3.631733493
0.0,415.101,1068.9,3.6251,4.88033,4.88017,0.0,0.0,0.101755,0.19792,1.94507,415.101,213.4118566,0.19792,0.101755,3.649171836
2177.04,0.0,4321.43,7.93691,15.06245,15.06245,1.30769,0.77374,0.0,0.0,0.591684,2177.04,3679.396435,0.77374,1.30769,22.10069215
1221.12,5.44333,23897.1,9.13356,12.11737,12.10852,0.575684,0.46764,0.00169884,0.00138,0.81232,1226.56333,1509.950918,0.46902,0.57738284,9.132070049
0.0,314.061,1509.87,2.93554,5.01935,4.97839,0.0,0.0,0.0784143,0.1658,2.11441,314.061,148.5336335,0.1658,0.0784143,2.288761447
964.064,0.0,2096.32,3.97634,4.57469,4.52445,0.239945,0.39236,0.0,0.0,1.63521,964.064,589.5658662,0.39236,0.239945,4.677762688
0.0,787.567,4339.31,2.70883,6.1772,6.17502,0.0,0.0,0.185484,0.31162,1.68004,787.567,468.7787196,0.31162,0.185484,4.662151289
502.327,0.0,2253.4,4.04207,4.82292,4.82292,0.182264,0.22794,0.0,0.0,1.2506,502.327,401.668799,0.22794,0.182264,3.363489348
1805.72,0.0,7812.86,6.30843,7.60741,7.59214,0.630557,0.54336,0.0,0.0,0.861714,1805.72,2095.498042,0.54336,0.630557,13.72245411
1429.4,0.0,3516.97,4.86765,5.58723,5.58723,0.341051,0.3796,0.0,0.0,1.11303,1429.4,1284.242114,0.3796,0.341051,7.649536992
2169.12,0.0,4299.69,7.97019,14.98828,14.98828,1.29556,0.77044,0.0,0.0,0.594675,2169.12,3647.572203,0.77044,1.29556,22.56212452
0.0,513.809,1162.25,2.7522,4.92573,4.92165,0.0,0.0,0.338801,0.34286,1.01198,513.809,507.7264373,0.34286,0.338801,5.251178381
0.0,382.768,3112.68,3.09218,7.09777,7.09763,0.0,0.0,0.101538,0.1594,1.56986,382.768,243.8230161,0.1594,0.101538,4.701636362
1326.63,0.0,28948.4,7.7394,12.14685,12.14685,0.489622,0.43348,0.0,0.0,0.885336,1326.63,1498.448047,0.43348,0.489622,9.749070986
1395.26,0.0,2754.11,7.2403,7.33092,7.33092,0.422202,0.47054,0.0,0.0,1.11449,1395.26,1251.92689,0.47054,0.422202,9.748595705
1531.17,0.0,3169.88,5.81852,6.975,6.975,0.309712,0.47986,0.0,0.0,1.54937,1531.17,988.25329,0.47986,0.309712,6.177637896
0.0,11.7957,1539.19,3.17028,4.21039,4.21039,0.0,0.0,0.0228371,0.04256,1.86364,11.7957,6.32938765,0.04256,0.0228371,0.466660394
1567.12,0.0,3245.5,4.97084,6.35231,6.35231,0.347136,0.43704,0.0,0.0,1.25899,1567.12,1244.743803,0.43704,0.347136,8.433002587
0.0,479.308,1522.17,2.75629,5.11398,5.10293,0.0,0.0,0.162379,0.29454,1.81391,479.308,264.2402324,0.29454,0.162379,2.436972288
181.417,0.0,2851.19,3.76296,4.81469,4.81469,0.0803766,0.1099,0.0,0.0,1.36731,181.417,132.6816889,0.1099,0.0803766,1.880018358
1262.14,408.022,6642.13,9.65919,15.53135,15.53135,0.711056,0.52278,0.201002,0.14778,0.735216,1670.162,2271.661661,0.67056,0.912058,18.79094917
1767.58,0.00802759,27245.7,6.45797,8.31732,8.30907,0.674486,0.49218,0.0,0.0,0.729711,1767.588028,2422.312433,0.49218,0.674486,13.56957664
0.0,363.367,1565.15,3.51548,4.67713,4.67713,0.0,0.0,0.124077,0.23494,1.8935,363.367,191.9022973,0.23494,0.124077,2.228447972
1848.52,0.0,2247.42,7.22796,8.28196,8.27719,0.605661,0.58654,0.0,0.0,0.968429,1848.52,1908.782162,0.58654,0.605661,14.08852661
303.741,0.0,5310.71,5.10202,6.00697,6.00697,0.0520823,0.10698,0.0,0.0,2.05406,303.741,147.8734798,0.10698,0.0520823,0.930555173
1471.79,0.0,1458.47,7.11371,7.24683,7.24683,0.473924,0.48578,0.0,0.0,1.02502,1471.79,1435.864666,0.48578,0.473924,10.43453719
935.33,0.0,1712.75,4.84747,5.28866,5.2531,0.258769,0.33626,0.0,0.0,1.29946,935.33,719.7836024,0.33626,0.258769,6.533217462
0.0,309.211,2473.3,3.58614,4.67601,4.53668,0.0,0.0,0.107981,0.16214,1.50157,309.211,205.9251317,0.16214,0.107981,3.050392885
650.904,0.0,1281.22,4.60933,5.51146,5.51146,0.159685,0.2189,0.0,0.0,1.37083,650.904,474.8247412,0.2189,0.159685,3.787092836
